frame,track_id,class,mph,m_per_s,zone_event
4,1,car,28.7,13.428,
4,2,car,26.4,12.698,
4,5,car,26.7,12.285,
5,1,car,28.2,12.183,
5,2,car,25.5,10.669,
5,3,car,19.3,9.87,
5,5,car,28.0,13.704,
6,1,car,28.3,12.836,
6,2,car,26.1,12.442,
6,3,car,19.6,9.212,
6,5,car,27.6,11.864,
7,1,car,28.4,12.739,
7,2,car,26.1,11.617,
7,3,car,19.5,8.387,
7,5,car,27.6,12.315,
8,1,car,28.5,12.943,
8,2,car,25.7,10.749,
8,3,car,19.6,9.144,
8,4,truck,10.8,9.308,
8,5,car,27.7,12.678,
9,1,car,28.5,12.707,
9,2,car,25.7,11.329,
9,3,car,20.0,9.807,
9,4,truck,10.7,4.714,
9,5,car,27.7,12.28,
10,1,car,28.2,11.455,
10,2,car,25.8,11.334,
10,3,car,20.5,9.105,
10,4,truck,11.7,8.162,
10,5,car,27.9,12.178,
11,1,car,27.9,12.324,
11,2,car,25.2,10.73,
11,3,car,20.6,8.788,
11,4,truck,10.6,0.178,
11,5,car,27.9,12.198,
12,1,car,28.0,12.762,
12,2,car,25.1,10.275,
12,3,car,20.3,9.055,
12,4,truck,9.3,0.173,
12,5,car,27.0,11.0,
13,1,car,27.6,11.341,
13,2,car,24.8,11.563,
13,3,car,20.6,10.018,
13,4,truck,9.2,0.178,
13,5,car,27.2,12.57,
14,1,car,27.5,12.505,
14,2,car,24.3,10.025,
14,3,car,20.8,9.026,
14,4,truck,7.3,0.178,
14,5,car,27.3,12.646,
15,1,car,27.3,12.253,
15,2,car,23.9,9.493,
15,3,car,20.7,9.112,
15,4,truck,4.4,0.173,
15,5,car,27.3,12.445,
16,1,car,26.9,11.645,
16,2,car,23.8,11.137,
16,3,car,20.6,9.418,
16,4,truck,2.9,0.178,
16,5,car,27.2,12.079,
17,1,car,27.2,12.299,
17,2,car,23.8,11.196,
17,3,car,20.7,9.299,
17,4,truck,0.4,0.178,
17,5,car,26.8,11.005,
18,1,car,27.0,11.689,
18,2,car,23.5,10.006,
18,3,car,20.3,7.666,
18,4,truck,0.4,0.172,
18,5,car,26.8,12.273,
19,1,car,26.9,12.331,
19,2,car,23.8,10.952,
19,3,car,20.1,8.326,
19,4,truck,0.4,0.178,
19,5,car,27.4,12.605,
20,1,car,27.1,12.198,
20,2,car,23.7,11.449,
20,3,car,20.2,10.428,
20,4,truck,0.4,0.178,
20,5,car,27.0,11.549,
21,1,car,26.7,11.016,
21,2,car,23.5,9.166,
21,3,car,20.1,8.611,
21,4,truck,0.4,0.172,
21,5,car,26.9,12.368,
22,1,car,26.4,11.55,
22,2,car,23.7,10.242,
22,3,car,19.9,8.41,
22,4,truck,0.4,0.178,
22,5,car,26.5,11.144,
23,1,car,26.2,10.885,
23,2,car,23.6,10.982,
23,3,car,19.8,9.191,
23,4,truck,0.4,0.172,
23,5,car,26.5,11.911,
24,1,car,26.1,12.048,
24,2,car,23.5,10.728,
24,3,car,20.1,10.203,
24,4,truck,0.4,0.178,
24,5,car,26.9,12.457,
25,1,car,25.9,11.176,
25,2,car,23.6,10.445,
25,3,car,20.5,9.062,
25,4,truck,0.4,0.178,
25,5,car,26.9,12.138,
26,1,car,25.8,11.878,
26,2,car,23.4,10.23,
26,3,car,20.5,8.155,
26,5,truck,26.1,10.236,
27,1,car,25.5,11.154,
27,2,car,22.9,9.763,
27,3,car,20.2,9.694,
27,5,car,26.6,12.841,
28,1,car,25.5,11.05,
28,2,car,23.2,10.13,
28,3,car,20.8,10.413,
28,5,car,26.6,12.437,
29,1,car,25.5,11.519,
29,2,car,23.3,10.643,
29,3,car,20.7,7.931,
29,5,truck,26.4,10.718,
30,1,car,25.6,11.365,
30,2,car,23.0,10.093,
30,3,car,20.8,9.495,
30,5,car,26.4,11.709,
31,1,car,25.2,10.739,
31,2,car,22.7,9.584,
31,3,car,20.7,10.097,
31,5,car,26.0,11.196,
31,11,car,13.5,3.912,
32,1,car,25.2,11.041,
32,2,car,22.5,9.892,
32,3,car,21.0,9.862,
32,5,truck,25.8,11.495,
32,11,car,13.1,5.225,
33,1,car,24.5,9.889,
33,2,car,22.4,9.955,
33,3,car,21.2,8.75,
33,5,car,26.6,12.81,
33,11,car,12.9,5.224,
34,1,car,24.6,11.336,
34,2,car,22.0,8.461,
34,3,car,21.5,10.839,
34,5,car,25.9,10.642,
34,11,car,12.2,3.585,
35,1,car,24.6,10.987,
35,2,car,22.1,10.513,
35,3,car,21.4,10.004,
35,5,car,25.9,12.5,
35,11,car,13.1,8.691,
36,1,car,24.3,10.676,
36,2,car,22.0,10.24,
36,3,car,21.8,9.241,
36,5,car,26.1,11.222,
36,11,car,13.7,4.115,
37,1,car,24.0,10.398,
37,2,car,21.8,9.465,
37,3,car,21.7,9.004,
37,5,car,25.8,10.986,
37,11,car,11.0,3.62,
38,1,car,23.9,10.408,
38,2,car,21.6,9.172,
38,3,car,21.8,10.474,
38,5,car,26.0,11.732,
38,11,car,12.1,7.405,
39,1,car,23.4,9.681,
39,2,car,21.9,10.697,
39,3,car,21.3,8.188,
39,5,car,25.8,10.778,
39,11,car,11.5,3.434,
40,1,car,23.4,9.744,
40,2,car,21.6,9.133,
40,3,car,21.5,9.525,
40,5,car,25.3,11.266,
40,11,car,11.4,4.724,
41,1,car,22.9,9.693,
41,2,car,21.9,9.42,
41,3,car,21.8,11.649,
41,5,car,25.5,11.427,
41,11,car,13.2,9.231,
42,1,car,22.5,9.946,
42,2,car,21.6,9.343,
42,3,car,21.6,9.405,
42,5,car,25.3,11.667,
42,11,car,11.0,2.008,
43,1,car,21.9,8.599,
43,2,car,21.2,9.142,
43,3,car,21.2,8.091,
43,5,car,25.3,11.469,
43,11,car,11.9,6.774,
44,1,car,19.9,4.324,
44,2,car,21.2,9.325,
44,3,car,21.8,10.866,
44,5,car,25.3,10.904,
44,11,car,13.1,7.565,
45,1,car,18.5,5.995,
45,2,car,21.0,8.517,
45,3,car,21.6,9.794,
45,5,truck,25.1,11.019,
45,11,car,11.8,3.345,
46,1,car,17.4,6.138,
46,2,car,20.8,10.164,
46,3,car,22.0,9.463,
46,5,car,25.3,11.298,
46,11,car,14.1,10.368,
47,1,car,15.7,4.449,
47,2,car,20.7,8.781,
47,3,car,21.9,9.135,
47,5,car,24.9,10.164,
47,11,car,16.3,11.621,
48,1,car,14.1,4.533,
48,2,car,20.3,8.361,
48,3,car,21.4,10.322,
48,5,car,24.7,10.865,
48,11,car,15.8,7.715,
49,1,car,12.4,4.715,
49,2,car,19.9,8.078,
49,3,car,22.1,11.348,
49,5,car,24.6,11.333,
49,11,car,19.5,13.696,
50,1,car,11.1,4.436,
50,2,car,20.0,9.312,
50,3,car,22.2,8.573,
50,5,car,24.8,12.066,
50,11,car,21.4,12.608,
51,1,car,11.0,4.188,
51,2,car,19.8,8.901,
51,3,car,22.4,11.596,
51,5,car,24.6,10.237,
51,11,car,21.0,6.4,
52,1,car,10.4,4.165,
52,2,car,19.8,8.499,
52,3,car,22.6,10.399,
52,5,car,24.3,9.982,
52,11,car,24.5,14.175,
53,1,car,9.8,4.099,
53,2,car,19.4,8.661,
53,3,car,22.5,9.013,
53,5,car,24.7,12.601,
53,11,car,23.3,6.669,
54,1,car,9.7,4.104,
54,2,car,19.5,9.068,
54,3,car,22.7,9.876,
54,5,car,24.7,10.248,
54,11,truck,22.7,9.707,
55,1,car,9.5,3.9,
55,2,car,19.5,8.378,
55,3,car,23.3,12.04,
55,5,truck,24.0,8.491,
55,11,car,23.7,11.006,
56,1,car,9.1,3.467,
56,2,car,19.2,7.26,
56,3,car,22.7,9.42,
56,5,car,24.2,12.099,
56,11,car,22.4,9.458,
57,1,car,8.8,3.526,
57,2,car,19.0,8.634,
57,3,car,22.8,8.938,
57,5,car,23.7,10.384,
57,11,car,22.5,12.896,
58,1,car,8.6,3.767,
58,2,car,18.8,8.243,
58,3,car,22.8,11.642,
58,5,car,23.7,10.395,
58,11,car,24.1,11.504,
59,1,car,8.4,3.475,
59,2,car,18.6,8.101,
59,3,car,22.7,10.098,
59,5,car,24.2,11.518,
59,11,car,23.8,13.119,
60,1,car,8.2,3.552,
60,2,car,18.5,8.111,
60,3,car,23.0,9.892,
60,5,car,23.1,9.269,
60,11,car,24.6,9.343,
61,1,car,8.1,3.577,
61,2,car,17.9,7.414,
61,3,car,23.3,10.756,
61,5,car,22.4,7.96,
61,11,car,25.8,13.249,
62,1,car,8.0,3.621,
62,2,car,17.9,8.175,
62,3,car,23.0,11.382,
62,5,car,22.9,9.953,
62,11,car,25.9,11.539,
63,1,car,8.3,4.589,
63,2,car,18.3,8.722,
63,3,car,23.3,10.133,
63,5,car,22.3,10.439,
63,11,car,26.5,11.324,
64,1,car,8.7,4.589,
64,2,car,18.0,7.615,
64,3,car,24.5,12.694,
64,5,car,22.0,9.456,
64,11,car,25.8,10.81,
65,1,car,8.9,4.454,
65,2,car,17.7,7.275,
65,3,car,23.7,9.262,
65,5,car,21.7,9.161,
65,11,car,26.1,12.358,
66,1,car,9.3,4.589,
66,2,car,17.5,7.49,
66,3,car,21.7,3.737,
66,5,car,21.3,10.418,
66,11,car,25.9,12.403,
67,1,car,9.5,4.454,
67,2,car,17.4,7.853,
67,3,car,20.7,6.9,
67,5,car,21.3,9.224,
67,11,car,25.9,9.393,
68,1,car,9.9,4.589,
68,2,car,17.9,8.914,
68,3,car,19.5,6.893,
68,5,car,22.0,10.23,
68,11,car,25.7,12.462,
69,1,car,10.2,4.589,
69,2,car,17.7,7.378,
69,3,car,17.4,4.749,
69,5,car,22.2,10.51,
69,11,car,26.1,13.044,
70,1,car,10.1,4.454,
70,2,car,17.2,7.399,
70,3,car,15.5,4.209,
70,5,car,21.6,8.541,
70,11,car,24.9,7.374,
71,1,car,10.1,4.589,
71,2,car,17.5,8.432,
71,3,car,13.5,6.434,
71,5,car,21.9,10.305,
71,11,car,24.4,9.3,
72,1,car,10.2,4.589,
72,2,car,17.5,7.431,
72,3,car,12.2,5.119,
72,5,car,22.2,10.13,
72,11,car,24.4,12.401,
73,1,car,10.1,4.454,
73,2,car,17.5,7.205,
73,3,car,12.3,4.342,
73,5,car,21.7,8.929,
73,11,car,24.4,12.259,
74,1,car,10.2,4.589,
74,2,car,17.4,7.607,
74,3,car,12.1,6.107,
74,5,car,21.9,9.87,
74,11,car,25.1,11.634,
75,1,car,10.2,4.589,
75,2,car,17.0,7.852,
75,3,car,11.5,5.169,
75,5,car,21.7,9.536,
75,11,car,24.9,11.892,
76,1,car,10.1,4.454,
76,2,car,17.1,7.68,
76,3,car,11.6,4.838,
76,5,car,21.4,9.686,
76,11,car,23.5,8.545,
77,1,car,10.2,4.589,
77,2,car,16.9,6.585,
77,3,car,12.0,5.417,
77,5,car,21.2,8.038,
77,11,car,24.6,11.03,
78,2,car,16.4,6.89,
78,3,car,11.5,4.975,
78,5,car,21.0,9.394,
78,11,car,26.1,13.837,
79,2,car,16.6,8.073,
79,3,car,11.3,4.483,
79,5,car,20.9,9.861,
79,11,truck,25.4,10.352,
80,2,car,16.7,7.608,
80,3,car,11.5,4.892,
80,5,car,20.9,8.911,
80,11,car,26.2,14.821,
81,2,car,16.7,7.665,
81,3,car,11.4,5.982,
81,5,car,20.6,9.094,
81,11,car,26.1,11.332,
82,2,car,16.3,6.58,
82,3,car,11.7,5.989,
82,5,car,20.5,9.205,
82,11,car,25.0,8.279,
83,2,car,15.9,6.5,
83,3,car,12.1,5.989,
83,5,car,20.3,8.942,
83,11,car,26.2,12.184,
84,2,car,16.1,6.97,
84,3,car,12.2,5.813,
84,5,car,20.7,9.258,
84,11,car,26.6,12.303,
85,2,car,16.3,7.538,
85,3,car,12.5,5.989,
85,5,car,20.8,9.711,
85,11,car,24.9,8.506,
86,2,car,16.3,8.12,
86,3,car,13.0,5.989,
86,5,car,20.6,9.324,
86,11,car,26.0,13.861,
87,2,car,15.8,6.119,
87,3,car,13.3,5.813,
87,5,car,20.3,7.872,
87,11,car,25.1,12.136,
88,2,car,15.3,6.161,
88,3,car,13.3,5.989,
88,5,car,19.8,7.689,
88,11,car,24.2,8.378,
89,2,car,15.3,6.596,
89,3,car,13.2,5.813,
89,5,truck,19.7,8.93,
89,11,car,25.7,12.959,
90,2,car,15.7,7.494,
90,3,car,13.2,5.989,
90,5,car,19.6,8.598,
90,11,car,25.5,11.504,
91,2,car,15.7,7.06,
91,3,car,13.3,5.989,
91,5,car,19.3,8.324,
91,11,car,24.3,8.766,
92,2,car,15.2,6.165,
92,3,car,13.2,5.813,
92,5,car,18.6,7.341,
92,11,car,25.5,12.285,
93,2,car,14.7,6.264,
93,3,car,13.2,5.989,
93,5,car,18.4,8.92,
93,11,car,24.5,10.75,
94,2,car,14.7,6.23,
94,3,car,13.3,5.989,
94,5,car,18.6,8.324,
94,11,car,23.5,8.974,
95,2,car,15.0,7.226,
95,3,car,13.2,5.813,
95,5,car,18.8,8.239,
95,11,car,25.0,13.025,
96,2,car,15.1,6.851,
96,3,car,13.3,5.989,
96,5,car,18.9,9.343,
96,11,car,24.3,10.866,
96,14,car,8.6,3.918,
97,2,car,14.7,6.069,
97,5,car,19.0,8.899,
97,11,car,23.8,9.66,
97,14,car,8.2,2.423,
98,2,car,14.3,5.822,
98,5,car,18.8,7.609,
98,11,car,25.0,12.8,
98,14,car,8.9,2.922,
99,2,car,14.4,6.738,
99,5,car,19.1,8.382,
99,11,car,24.1,9.451,
99,14,car,10.7,7.583,
100,2,car,14.5,6.427,
100,5,car,18.6,7.512,
100,11,car,24.1,10.504,
100,14,car,10.7,3.088,
101,2,car,14.5,6.154,
101,5,car,18.7,8.666,
101,11,car,25.7,14.241,
101,14,car,10.7,4.103,
102,2,car,14.2,6.532,
102,5,car,19.1,9.34,
102,11,car,25.1,11.111,
102,14,car,9.6,5.901,
103,2,car,14.0,5.918,
103,5,car,18.7,8.159,
103,11,car,24.8,9.946,
103,14,car,10.5,6.991,
104,2,car,14.0,6.094,
104,5,car,18.3,7.593,
104,11,car,25.2,10.837,
104,14,car,10.7,2.889,
105,2,car,14.3,6.86,
105,5,car,18.4,7.816,
105,11,car,24.8,11.636,
105,14,car,10.9,3.666,
106,2,car,14.5,7.319,
106,5,car,17.7,6.436,
106,11,car,25.0,9.817,
106,14,car,10.8,7.039,
107,2,car,14.1,5.143,
107,5,car,17.7,7.282,
107,11,car,25.2,11.186,
107,14,car,11.3,4.719,
108,2,car,13.8,5.417,
108,5,car,17.8,8.959,
108,11,car,24.1,10.887,
108,14,car,11.4,4.322,
109,2,car,13.5,5.491,
109,5,car,17.6,8.705,
109,11,car,23.7,9.801,
109,14,car,12.3,8.976,
110,2,car,13.9,7.053,
110,5,car,17.9,9.277,
110,11,car,24.5,12.488,
110,14,car,11.3,3.871,
111,2,car,14.0,6.493,
111,5,car,17.6,6.45,
111,11,car,24.3,10.173,
111,14,truck,10.9,1.52,
112,2,car,13.9,6.554,
112,5,car,17.2,6.765,
112,11,car,23.5,9.184,
112,14,car,17.0,22.773,
113,2,car,13.3,5.612,
113,5,car,17.8,8.401,
113,11,car,23.5,9.797,
113,14,truck,15.9,3.709,
114,2,car,13.3,5.074,
114,5,car,18.0,7.672,
114,11,car,23.8,12.106,
114,14,car,18.7,13.386,
115,2,car,13.5,5.975,
115,5,car,17.3,6.798,
115,11,car,23.6,10.271,
115,14,car,23.1,18.16,
116,2,car,13.8,6.565,
116,5,car,16.7,6.911,
116,11,car,23.9,10.62,
116,14,car,25.4,16.002,
117,2,car,13.5,5.979,
117,5,car,15.8,6.381,
117,11,car,23.5,11.462,
117,14,car,25.6,4.621,
118,2,car,13.3,5.746,
118,5,car,16.4,8.459,
118,11,car,23.3,9.342,
118,14,truck,27.8,8.245,
119,2,car,13.0,5.621,
119,5,car,17.0,8.518,
119,11,car,23.3,9.23,
119,14,truck,20.8,0.844,
120,2,car,12.9,5.414,
120,5,car,16.8,7.805,
120,11,car,23.7,11.202,
120,14,truck,23.5,12.306,
121,2,car,13.3,6.368,
121,5,car,16.6,7.013,
121,11,car,23.4,11.107,
121,14,car,23.8,14.39,
121,15,car,10.7,4.285,
122,2,car,13.4,6.235,
122,5,car,16.7,7.154,
122,11,car,23.4,10.369,
122,14,car,24.2,19.332,
122,15,car,10.2,3.483,
123,2,car,12.9,5.153,
123,5,car,16.5,6.307,
123,11,car,23.6,11.128,
123,14,truck,19.2,0.383,
123,15,car,10.4,5.332,
124,2,car,12.8,5.477,
124,5,car,16.6,6.553,
124,11,car,23.2,10.12,
124,14,car,19.5,5.552,
124,15,car,11.2,6.724,
125,2,car,12.8,5.703,
125,5,car,16.0,6.649,
125,11,car,23.2,9.325,
125,14,car,19.5,8.206,
125,15,car,11.2,4.593,
126,2,car,12.9,5.867,
126,5,car,16.0,8.619,
126,11,car,23.5,10.134,
126,14,car,22.2,9.14,
126,15,car,10.9,4.216,
127,2,car,13.2,6.363,
127,5,car,15.9,7.558,
127,11,car,23.5,11.351,
127,14,car,22.5,13.382,
127,15,car,10.7,4.999,
128,2,car,12.9,5.601,
128,5,car,15.9,6.865,
128,11,car,22.8,8.805,
128,14,car,20.3,7.441,
128,15,car,10.8,4.295,
129,2,car,12.6,5.37,
129,5,car,16.3,8.411,
129,11,car,23.0,11.211,
129,14,car,17.3,9.918,
129,15,car,10.6,3.128,
130,2,car,12.7,5.271,
130,5,car,16.4,6.526,
130,11,car,22.8,10.263,
130,14,car,20.9,11.915,
130,15,car,11.1,6.856,
131,2,car,12.7,5.557,
131,5,car,17.5,10.091,
131,11,car,22.3,8.814,
131,14,car,21.6,7.628,
131,15,car,10.6,4.992,
132,2,car,12.7,5.683,
132,5,car,17.4,6.31,
132,11,car,22.9,11.028,
132,14,truck,20.9,6.021,
132,15,car,10.4,4.177,
133,2,car,12.6,5.474,
133,5,car,16.7,6.564,
133,11,car,22.8,9.759,
133,14,truck,20.7,8.567,
133,15,car,10.7,5.067,
134,2,car,12.4,5.976,
134,5,car,16.8,7.713,
134,11,car,22.0,8.993,
134,14,truck,20.1,11.473,
134,15,car,10.9,5.523,
135,2,car,12.3,5.285,
135,5,car,16.5,6.052,
135,11,car,22.3,9.764,
135,14,truck,20.4,8.266,
135,15,car,12.2,8.496,
136,2,car,12.1,4.598,
136,5,car,16.3,7.658,
136,11,car,21.9,9.835,
136,14,truck,20.4,10.059,
136,15,car,12.0,2.416,
137,2,car,12.1,5.382,
137,5,car,16.1,6.105,
137,11,car,21.9,10.226,
137,14,truck,20.5,12.003,
137,15,car,11.7,5.995,
138,2,car,12.1,5.48,
138,5,car,14.7,5.622,
138,11,car,21.8,8.7,
138,14,truck,20.5,7.855,
138,15,car,11.6,4.753,
139,2,car,11.9,4.969,
139,5,car,14.6,5.863,
139,11,car,21.3,9.318,
139,14,truck,21.4,8.605,
139,15,car,11.9,4.889,
140,2,car,11.7,4.925,
140,5,car,14.9,7.643,
140,11,car,21.2,9.459,
140,14,truck,21.5,8.919,
140,15,car,12.2,6.144,
141,2,car,11.5,5.201,
141,5,car,14.8,7.385,
141,11,car,21.2,9.145,
141,14,truck,21.4,11.408,
141,15,car,13.4,9.263,
142,2,car,11.3,4.851,
142,5,car,14.8,6.145,
142,11,car,21.1,9.256,
142,14,truck,21.7,8.953,
142,15,car,14.5,11.88,
143,2,car,11.3,4.672,
143,5,car,14.6,7.019,
143,11,car,20.9,9.414,
143,14,truck,21.7,10.118,
143,15,car,16.3,8.102,
144,2,car,11.2,4.875,
144,5,car,14.6,6.092,
144,11,car,21.0,10.489,
144,14,truck,21.4,11.188,
144,15,car,17.2,8.679,
145,2,car,11.0,4.927,
145,5,car,15.3,7.816,
145,11,car,20.7,7.701,
145,14,truck,21.4,7.64,
145,15,car,18.3,8.163,
146,2,car,11.1,5.279,
146,5,car,15.7,6.952,
146,11,car,20.4,8.353,
146,14,truck,20.7,6.699,
146,15,car,18.9,6.865,
147,2,car,11.0,4.775,
147,5,car,15.0,5.646,
147,11,car,20.3,9.271,
147,14,truck,20.8,9.196,
147,15,car,19.1,6.663,
148,2,car,10.8,4.351,
148,5,car,14.7,6.457,
148,11,car,20.6,9.871,
148,14,truck,21.1,12.188,
148,15,car,18.3,6.865,
149,2,car,10.7,4.533,
149,5,car,14.2,4.321,
149,11,car,20.7,9.569,
149,14,truck,20.6,7.373,
149,15,car,16.7,6.865,
149,17,car,20.9,47.445,
150,2,car,10.6,4.341,
150,5,car,13.7,5.514,
150,11,car,20.5,8.881,
150,14,truck,20.0,8.316,
150,15,car,16.2,6.663,
150,17,car,20.4,7.785,
151,2,car,10.5,4.708,
151,5,car,13.8,6.495,
151,11,car,20.1,9.399,
151,14,truck,21.1,14.538,
151,15,car,15.6,6.865,
151,17,car,22.5,8.274,
152,2,car,10.6,5.076,
152,5,car,13.7,7.602,
152,11,car,20.6,8.957,
152,14,truck,21.5,8.819,
152,15,car,15.2,6.865,
152,17,car,24.6,8.274,
152,18,car,19.9,11.667,
153,2,car,10.6,5.392,
153,5,car,13.5,6.364,
153,11,car,21.1,10.098,
153,14,truck,21.6,7.266,
153,15,car,15.2,6.663,
153,17,car,26.6,8.03,
153,18,car,20.6,10.064,
154,2,car,10.6,4.796,
154,5,car,13.6,5.926,
154,11,car,21.1,9.341,
154,14,truck,21.4,8.443,
154,15,car,15.2,6.865,
154,17,car,28.7,8.274,
154,18,car,19.5,6.75,
155,2,car,10.6,4.269,
155,5,car,13.6,6.291,
155,11,car,20.8,8.878,
155,14,truck,21.4,12.102,
155,15,car,15.2,6.663,
155,17,car,30.7,8.03,
155,18,car,20.9,12.461,
155,19,car,10.8,4.579,
156,2,car,10.7,4.759,
156,5,car,14.4,6.761,
156,11,car,20.3,7.972,
156,14,truck,21.6,8.148,
156,15,car,15.2,6.865,
156,17,car,21.8,19.673,
156,18,car,21.0,9.878,
156,19,car,10.9,4.997,
157,2,car,10.4,3.46,
157,5,car,14.7,6.456,
157,11,car,20.5,9.602,
157,14,truck,21.8,8.98,
157,15,car,15.2,6.865,
157,17,car,22.3,9.368,
157,18,car,21.9,8.269,
157,19,car,10.7,4.357,
158,2,car,10.3,4.574,
158,5,car,14.5,5.884,
158,11,car,20.8,10.188,
158,14,truck,21.2,12.458,
158,15,car,15.2,6.663,
158,17,car,22.6,9.093,
158,18,car,21.8,9.261,
158,19,car,10.9,5.303,
159,2,car,10.3,4.827,
159,5,car,13.8,5.552,
159,11,car,20.4,7.91,
159,14,truck,21.4,9.676,
159,15,car,15.2,6.865,
159,17,car,23.0,9.368,
159,18,car,21.6,10.814,
159,19,car,10.4,4.37,
160,2,car,9.9,4.283,
160,5,car,13.5,5.226,
160,11,car,20.0,8.792,
160,14,truck,22.1,9.454,
160,15,car,15.2,6.865,
160,17,car,23.4,9.368,
160,18,car,21.6,10.28,
160,19,car,10.7,4.706,
161,2,car,9.7,4.111,
161,5,car,14.2,8.175,
161,11,car,19.8,8.535,
161,14,truck,22.1,8.283,
161,17,car,23.6,9.093,
161,18,car,23.0,10.86,
161,19,car,10.8,5.504,
162,2,car,9.8,4.501,
162,5,car,14.2,6.471,
162,11,car,19.9,9.292,
162,14,truck,21.8,11.212,
162,17,car,24.1,9.368,
162,18,car,21.5,7.933,
162,19,car,11.1,5.415,
163,2,car,9.5,3.939,
163,5,car,14.1,6.471,
163,11,car,20.0,8.133,
163,14,truck,21.7,7.808,
163,17,car,21.7,12.333,
163,18,car,22.0,11.302,
163,19,car,10.7,3.891,
164,2,car,9.8,4.33,
164,5,car,13.5,4.347,
164,11,car,19.6,8.579,
164,14,truck,21.8,9.164,
164,17,car,21.7,9.326,
164,18,car,22.0,8.306,
164,19,car,10.7,4.192,
165,2,car,9.7,4.389,
165,5,car,12.9,4.138,
165,11,car,19.4,9.445,
165,14,truck,21.8,12.698,
165,17,car,21.9,9.608,
165,18,car,21.1,6.442,
165,19,car,10.6,5.124,
166,2,car,9.6,4.337,
166,5,car,12.7,4.887,
166,11,car,19.8,9.116,
166,14,truck,21.2,7.822,
166,17,car,21.9,9.326,
166,18,car,20.4,8.741,
166,19,car,10.7,4.526,
167,2,car,9.6,4.38,
167,5,truck,12.2,3.796,
167,11,car,19.5,7.901,
167,14,truck,21.1,9.168,
167,17,car,21.9,9.608,
167,18,car,20.3,9.88,
167,19,car,10.6,4.586,
168,2,car,9.5,3.786,
168,5,truck,11.2,5.066,
168,11,car,19.8,9.395,
168,14,truck,21.0,7.8,
168,17,car,22.1,9.608,
168,18,car,19.7,9.172,
168,19,car,10.4,4.69,
169,2,car,9.3,4.057,
169,5,car,11.6,7.481,
169,11,car,19.3,7.765,
169,14,truck,21.2,11.977,
169,17,car,22.1,9.326,
169,18,car,20.1,8.902,
169,19,car,16.6,25.062,
170,2,car,9.6,4.802,
170,5,car,11.4,5.846,
170,11,car,19.4,8.571,
170,14,truck,21.1,7.274,
170,17,car,21.2,9.608,
170,18,car,19.4,9.172,
170,19,car,22.2,21.19,
171,2,car,9.6,4.194,
171,5,car,11.9,6.081,
171,11,car,19.4,8.482,
171,14,truck,21.7,11.035,
171,17,car,21.3,9.608,
171,18,car,21.2,13.961,
171,19,car,23.6,8.527,
172,2,car,9.3,3.592,
172,5,car,12.1,4.843,
172,11,car,18.8,7.489,
172,14,truck,20.9,10.444,
172,17,car,21.2,9.326,
172,18,car,22.2,9.512,
172,19,car,24.6,8.276,
172,20,car,16.1,7.24,
173,2,car,9.2,3.958,
173,5,car,12.5,6.012,
173,11,car,19.1,10.043,
173,14,truck,21.3,8.852,
173,17,car,21.3,9.608,
173,18,car,21.6,6.9,
173,19,car,25.8,8.527,
173,20,car,16.3,7.536,
174,2,car,9.0,3.696,
174,5,car,12.9,5.003,
174,11,car,19.3,8.732,
174,14,truck,21.7,10.666,
174,17,car,21.3,9.608,
174,18,car,22.4,12.346,
174,19,car,27.1,8.527,
174,20,car,16.1,6.936,
175,2,car,9.2,4.445,
175,5,car,12.8,4.815,
175,11,car,19.3,9.221,
175,14,truck,21.7,7.524,
175,17,car,21.2,9.326,
175,18,car,22.6,9.976,
175,19,car,28.2,8.276,
175,20,car,16.1,7.207,
176,2,car,9.0,3.574,
176,5,truck,11.4,3.113,
176,11,car,19.3,7.832,
176,14,truck,21.4,11.286,
176,17,car,21.3,9.608,
176,18,car,23.1,10.511,
176,19,car,28.3,25.179,
176,20,car,16.1,7.259,
177,2,car,8.9,4.32,
177,5,car,11.4,5.715,
177,11,car,19.1,8.046,
177,14,truck,21.8,8.466,
177,17,car,21.2,9.326,
177,18,car,23.5,10.369,
177,19,car,24.1,8.221,
177,20,car,16.2,7.045,
177,21,truck,7.2,2.831,
178,2,car,8.9,4.138,
178,5,car,10.7,4.138,
178,11,car,18.9,7.821,
178,14,truck,21.7,10.793,
178,17,car,21.2,9.608,
178,18,car,22.0,9.102,
178,19,car,24.6,9.837,
178,20,car,16.0,6.687,
178,21,truck,6.7,2.917,
179,2,car,8.9,3.766,
179,5,car,10.9,5.175,
179,11,car,19.6,9.569,
179,14,truck,21.6,10.119,
179,18,car,23.2,13.315,
179,19,car,25.1,9.837,
179,20,car,15.9,7.071,
179,21,truck,7.5,2.917,
180,2,car,8.7,3.333,
180,5,car,10.6,5.329,
180,11,car,18.9,8.046,
180,14,truck,21.5,8.351,
180,18,car,23.5,7.997,
180,19,car,25.4,9.547,
180,20,car,16.0,7.791,
180,21,truck,6.4,2.831,
180,22,truck,14.6,11.526,
181,2,car,8.6,3.433,
181,5,car,10.8,5.617,
181,11,car,19.2,9.458,
181,14,truck,21.1,9.538,
181,18,car,23.4,12.074,
181,19,car,25.8,9.837,
181,20,car,15.5,5.474,
181,21,truck,6.4,2.917,
181,22,truck,16.3,10.439,
182,2,car,8.6,4.277,
182,5,car,11.2,5.912,
182,11,car,18.8,8.139,
182,14,truck,21.2,7.879,
