frame,track_id,class,mph,m_per_s,zone_event
944,47,car,0.4,0.175,
944,62,car,3.3,1.496,
944,74,truck,3.8,1.701,
944,90,car,1.8,0.794,
944,99,car,13.6,6.062,
944,119,truck,23.6,10.572,
944,121,car,11.7,5.241,
944,123,truck,26.0,11.627,
945,14,truck,5.1,2.271,
945,18,car,4.3,1.937,
945,22,car,5.6,2.504,
945,29,car,5.4,2.419,
945,39,car,2.7,1.226,
945,47,car,0.5,0.21,
945,62,car,3.6,1.614,
945,74,truck,4.1,1.844,
945,90,car,1.6,0.71,
945,99,car,12.9,5.776,
945,119,truck,23.6,10.556,
945,121,car,11.9,5.326,
945,123,truck,27.7,12.363,
946,14,truck,5.0,2.224,
946,18,car,4.3,1.932,
946,22,car,5.8,2.574,
946,29,car,5.4,2.398,
946,39,car,2.5,1.118,
946,47,car,0.5,0.242,
946,62,car,3.9,1.741,
946,74,truck,4.7,2.088,
946,90,car,1.6,0.728,
946,99,car,14.2,6.354,
946,119,truck,23.5,10.494,
946,121,car,11.1,4.963,
946,123,truck,27.1,12.128,
947,14,truck,5.1,2.296,
947,18,car,4.4,1.947,
947,22,car,5.9,2.649,
947,29,car,5.4,2.405,
947,39,car,2.7,1.186,
947,47,car,0.6,0.276,
947,62,car,3.8,1.689,
947,74,truck,4.3,1.942,
947,90,car,1.7,0.778,
947,99,car,15.3,6.826,
947,119,truck,23.2,10.386,
947,121,car,11.2,5.011,
947,123,truck,24.2,10.836,
948,14,truck,4.8,2.152,
948,18,car,4.5,2.005,
948,22,car,5.9,2.627,
948,29,car,5.5,2.471,
948,39,car,2.9,1.276,
948,47,car,0.7,0.301,
948,62,car,4.0,1.777,
948,74,truck,4.2,1.873,
948,90,car,1.8,0.818,
948,99,car,13.6,6.058,
948,119,truck,24.8,11.079,
948,121,car,12.1,5.402,
948,123,truck,21.7,9.708,
949,14,truck,4.3,1.919,
949,18,car,4.6,2.055,
949,22,car,6.1,2.718,
949,29,car,5.4,2.399,
949,39,car,2.8,1.239,
949,47,car,0.8,0.355,
949,62,car,4.1,1.84,
949,74,truck,3.3,1.47,
949,90,car,1.8,0.8,
949,99,car,12.9,5.765,
949,119,truck,24.7,11.032,
949,121,car,11.7,5.249,
949,123,truck,20.3,9.088,
950,14,truck,4.4,1.97,
950,18,car,4.7,2.087,
950,22,car,6.2,2.752,
950,29,car,5.2,2.331,
950,39,car,3.1,1.367,
950,47,car,0.8,0.368,
950,62,car,3.6,1.605,
950,74,truck,2.8,1.251,
950,90,car,1.5,0.669,
950,99,car,13.4,5.983,
950,119,truck,24.7,11.032,
950,121,car,11.7,5.234,
950,123,truck,15.2,6.8,
951,14,truck,4.6,2.042,
951,18,car,4.9,2.178,
951,22,car,6.2,2.785,
951,29,car,5.1,2.263,
951,39,car,3.0,1.327,
951,47,car,0.9,0.381,
951,62,car,3.4,1.536,
951,74,truck,2.3,1.013,
951,90,car,2.0,0.915,
951,99,car,13.6,6.092,
951,119,truck,24.8,11.079,
951,121,car,12.0,5.348,
951,123,truck,14.7,6.584,
952,14,car,4.7,2.104,
952,18,car,4.8,2.162,
952,22,car,6.0,2.679,
952,29,car,5.2,2.323,
952,39,car,2.9,1.285,
952,47,car,0.8,0.35,
952,62,car,3.4,1.507,
952,74,truck,1.7,0.741,
952,90,car,2.1,0.954,
952,99,car,13.8,6.167,
952,119,truck,24.7,11.032,
952,121,car,11.3,5.055,
952,123,truck,10.7,4.774,
953,14,truck,4.8,2.143,
953,18,car,4.8,2.131,
953,22,car,5.8,2.599,
953,29,car,5.2,2.346,
953,39,car,2.9,1.308,
953,47,car,0.7,0.312,
953,62,car,3.2,1.422,
953,74,truck,1.1,0.48,
953,90,car,2.0,0.877,
953,99,car,13.1,5.875,
953,119,truck,24.7,11.032,
953,121,car,11.5,5.162,
953,123,truck,10.6,4.733,
954,14,truck,4.9,2.174,
954,18,car,4.7,2.096,
954,22,car,5.7,2.558,
954,29,car,5.2,2.33,
954,39,car,2.9,1.308,
954,47,car,0.6,0.284,
954,62,car,2.9,1.308,
954,74,truck,1.1,0.502,
954,90,car,1.6,0.73,
954,99,car,12.3,5.485,
954,119,truck,24.8,11.079,
954,121,car,12.6,5.616,
954,123,truck,10.8,4.831,
955,14,truck,5.2,2.341,
955,18,car,4.5,2.025,
955,22,car,5.7,2.539,
955,29,car,4.9,2.211,
955,39,car,2.7,1.22,
955,47,car,0.6,0.274,
955,62,car,3.1,1.408,
955,74,truck,1.2,0.523,
955,90,car,1.9,0.829,
955,99,car,12.6,5.645,
955,119,truck,24.7,11.032,
955,121,car,12.8,5.744,
955,123,truck,12.1,5.395,
956,14,truck,5.1,2.294,
956,18,car,4.5,2.017,
956,22,car,5.6,2.502,
956,29,car,5.1,2.27,
956,39,car,2.8,1.247,
956,47,car,0.5,0.215,
956,62,car,3.4,1.507,
956,74,truck,1.1,0.503,
956,90,car,2.0,0.898,
956,99,car,12.5,5.574,
956,119,truck,24.8,11.079,
956,121,car,12.2,5.461,
956,123,truck,13.8,6.151,
957,14,truck,5.0,2.246,
957,18,car,4.5,2.016,
957,22,car,5.4,2.423,
957,29,car,5.3,2.374,
957,39,car,2.9,1.3,
957,47,car,0.5,0.222,
957,62,car,3.6,1.62,
957,74,truck,1.0,0.458,
957,90,car,3.0,1.338,
957,99,car,12.0,5.387,
957,121,car,12.2,5.472,
957,123,truck,14.3,6.37,
958,14,car,4.9,2.177,
958,18,car,4.3,1.938,
958,22,car,5.3,2.373,
958,29,car,5.4,2.417,
958,39,car,3.1,1.37,
958,47,car,0.5,0.23,
958,62,car,3.7,1.663,
958,74,truck,2.3,1.033,
958,90,car,2.6,1.178,
958,99,car,11.3,5.042,
958,121,car,11.7,5.215,
958,123,truck,12.7,5.655,
959,14,car,5.2,2.322,
959,18,car,4.6,2.056,
959,22,car,5.5,2.451,
959,29,car,5.2,2.344,
959,39,car,3.3,1.474,
959,47,car,0.6,0.276,
959,62,car,3.6,1.619,
959,74,truck,2.5,1.131,
959,90,car,2.7,1.189,
959,99,car,11.4,5.117,
959,121,car,11.6,5.183,
959,123,truck,13.9,6.206,
960,14,car,5.2,2.304,
960,18,car,4.6,2.059,
960,22,car,6.0,2.679,
960,29,car,5.0,2.236,
960,39,car,3.8,1.711,
960,47,car,0.7,0.312,
960,62,car,3.7,1.645,
960,74,truck,3.8,1.706,
960,90,car,3.1,1.383,
960,99,car,10.2,4.56,
960,121,car,11.5,5.144,
960,123,truck,13.2,5.892,
961,14,car,5.0,2.249,
961,18,car,4.6,2.042,
961,22,car,5.9,2.659,
961,29,car,4.9,2.169,
961,39,car,4.1,1.832,
961,47,car,0.8,0.344,
961,62,car,4.1,1.835,
961,74,truck,4.5,2.008,
961,90,car,3.5,1.578,
961,99,car,10.9,4.854,
961,121,car,11.1,4.958,
961,123,truck,12.5,5.567,
962,14,car,4.7,2.116,
962,18,car,4.6,2.054,
962,22,car,6.2,2.77,
962,29,car,4.8,2.129,
962,39,car,4.2,1.9,
962,47,car,0.8,0.37,
962,62,car,3.7,1.674,
962,74,truck,4.4,1.985,
962,90,car,3.5,1.548,
962,99,car,11.8,5.283,
962,121,car,9.9,4.425,
962,123,truck,12.9,5.775,
963,14,car,5.1,2.283,
963,18,car,4.5,2.034,
963,22,car,6.3,2.825,
963,29,car,4.7,2.102,
963,39,car,4.2,1.89,
963,47,car,0.9,0.417,
963,62,car,3.9,1.76,
963,74,truck,4.7,2.092,
963,90,car,3.3,1.495,
963,99,car,11.4,5.086,
963,121,car,9.4,4.192,
963,123,truck,12.0,5.358,
964,14,car,5.3,2.361,
964,18,car,4.6,2.04,
964,22,car,6.3,2.819,
964,29,car,4.4,1.986,
964,39,car,4.1,1.851,
964,47,car,1.0,0.434,
964,62,car,4.2,1.869,
964,74,truck,5.1,2.27,
964,90,car,3.0,1.349,
964,99,car,11.2,5.016,
964,121,car,9.5,4.256,
964,123,truck,13.5,6.038,
965,14,car,5.4,2.424,
965,18,car,4.9,2.171,
965,22,car,6.5,2.889,
965,29,car,4.5,1.997,
965,39,car,4.1,1.855,
965,47,car,0.9,0.418,
965,62,car,4.4,1.968,
965,74,truck,4.9,2.172,
965,90,car,3.1,1.388,
965,99,car,12.7,5.681,
965,121,car,9.8,4.382,
965,123,truck,14.9,6.673,
966,14,car,5.2,2.322,
966,18,car,4.5,1.99,
966,22,car,6.5,2.924,
966,29,car,4.5,2.032,
966,39,car,4.1,1.815,
966,47,car,0.8,0.357,
966,62,car,4.4,1.964,
966,74,truck,4.8,2.127,
966,90,car,3.1,1.368,
966,99,car,12.6,5.621,
966,121,car,10.2,4.538,
966,123,truck,12.9,5.775,
967,14,car,5.4,2.392,
967,18,car,4.6,2.051,
967,22,car,6.4,2.854,
967,29,car,4.8,2.137,
967,39,car,3.7,1.659,
967,47,car,0.8,0.359,
967,62,car,4.7,2.08,
967,74,truck,3.7,1.66,
967,90,car,2.9,1.293,
967,99,car,14.1,6.319,
967,121,car,10.3,4.599,
967,123,truck,13.0,5.808,
968,14,car,5.5,2.436,
968,18,car,4.7,2.081,
968,22,car,6.7,2.984,
968,29,car,5.0,2.213,
968,39,car,3.4,1.519,
968,47,car,0.8,0.358,
968,62,car,4.6,2.04,
968,74,truck,3.2,1.443,
968,90,car,2.7,1.222,
968,99,car,13.8,6.165,
968,121,car,10.4,4.639,
968,123,truck,14.3,6.408,
969,14,car,5.6,2.496,
969,18,car,4.7,2.091,
969,22,car,6.4,2.875,
969,29,car,5.0,2.221,
969,39,car,3.5,1.582,
969,47,car,0.8,0.349,
969,62,car,4.8,2.168,
969,74,truck,3.2,1.434,
969,90,car,2.6,1.165,
969,99,car,12.5,5.58,
969,121,car,11.0,4.903,
969,123,truck,14.0,6.264,
970,14,car,5.6,2.514,
970,18,car,4.7,2.113,
970,22,car,5.8,2.601,
970,29,car,5.1,2.293,
970,39,car,3.8,1.676,
970,47,car,0.8,0.379,
970,62,car,4.5,2.007,
970,74,truck,3.0,1.335,
970,90,car,2.7,1.205,
970,99,car,12.4,5.533,
970,121,car,11.8,5.253,
970,123,truck,15.2,6.795,
971,14,car,5.7,2.54,
971,18,car,4.8,2.139,
971,22,truck,6.8,3.055,
971,29,car,5.2,2.346,
971,39,car,3.9,1.726,
971,47,car,0.9,0.41,
971,62,car,4.4,1.985,
971,74,truck,2.8,1.239,
971,90,car,2.3,1.033,
971,99,car,11.9,5.338,
971,121,car,11.5,5.148,
971,123,truck,14.5,6.498,
972,14,car,5.4,2.431,
972,18,car,4.6,2.063,
972,22,truck,7.5,3.359,
972,29,car,5.6,2.525,
972,39,car,3.8,1.715,
972,47,car,1.0,0.444,
972,62,car,4.7,2.113,
972,74,truck,1.9,0.835,
972,90,car,2.2,0.993,
972,99,car,10.3,4.599,
972,121,car,11.4,5.101,
972,123,truck,15.7,7.005,
973,14,car,5.3,2.355,
973,18,car,4.9,2.18,
973,22,truck,7.6,3.418,
973,29,car,5.7,2.557,
973,39,car,3.9,1.748,
973,47,car,1.3,0.57,
973,62,car,5.2,2.323,
973,74,truck,1.8,0.802,
973,90,car,2.0,0.888,
973,99,car,12.0,5.345,
973,121,car,11.5,5.135,
973,123,truck,18.2,8.12,
974,14,car,5.1,2.295,
974,18,car,4.8,2.153,
974,22,truck,7.7,3.446,
974,29,car,5.6,2.519,
974,39,car,4.0,1.799,
974,47,car,1.4,0.625,
974,62,car,5.1,2.267,
974,74,truck,1.6,0.695,
974,90,car,1.9,0.831,
974,99,car,11.8,5.269,
974,121,car,10.7,4.775,
974,123,truck,18.9,8.466,
975,14,car,5.2,2.338,
975,18,car,4.8,2.137,
975,22,car,7.6,3.41,
975,29,car,5.4,2.416,
975,39,car,4.0,1.792,
975,47,car,1.5,0.669,
975,62,car,5.0,2.24,
975,74,truck,1.4,0.618,
975,90,car,1.6,0.729,
975,99,car,11.9,5.298,
975,121,car,10.3,4.594,
975,123,truck,19.2,8.567,
976,14,car,5.2,2.305,
976,18,car,4.9,2.196,
976,22,truck,8.0,3.567,
976,29,car,5.4,2.435,
976,39,car,4.0,1.803,
976,47,car,1.6,0.704,
976,62,car,5.0,2.222,
976,74,truck,1.5,0.678,
976,90,car,1.5,0.692,
976,99,car,12.2,5.454,
976,121,car,10.9,4.851,
976,123,truck,19.6,8.781,
977,14,car,5.0,2.221,
977,18,car,4.8,2.167,
977,22,car,8.8,3.954,
977,29,car,5.0,2.24,
977,39,car,3.9,1.764,
977,47,car,1.6,0.732,
977,62,car,5.1,2.29,
977,74,truck,1.7,0.741,
977,90,car,1.7,0.773,
977,99,car,11.8,5.291,
977,121,car,10.6,4.727,
977,123,truck,18.6,8.308,
978,14,car,5.0,2.25,
978,18,car,4.7,2.117,
978,22,car,8.2,3.644,
978,29,car,4.8,2.16,
978,39,car,3.9,1.755,
978,47,car,1.6,0.725,
978,62,car,5.4,2.425,
978,74,truck,1.4,0.623,
978,90,car,1.7,0.738,
978,99,car,12.4,5.536,
978,121,car,10.3,4.625,
978,123,truck,19.6,8.76,
979,14,car,5.0,2.214,
979,18,car,4.7,2.093,
979,22,car,7.2,3.202,
979,29,car,4.3,1.922,
979,39,car,4.4,1.977,
979,47,car,1.7,0.753,
979,62,car,5.3,2.374,
979,74,truck,1.1,0.5,
979,90,car,1.6,0.722,
979,99,car,12.9,5.763,
979,121,car,10.2,4.58,
979,123,truck,18.6,8.318,
980,14,car,5.5,2.44,
980,18,car,4.6,2.058,
980,22,car,7.1,3.155,
980,29,car,4.3,1.92,
980,39,car,4.5,2.029,
980,47,car,1.7,0.746,
980,62,car,5.4,2.401,
980,74,truck,1.1,0.506,
980,90,car,1.8,0.798,
980,99,car,11.3,5.035,
980,121,car,10.2,4.554,
980,123,truck,17.3,7.712,
981,14,car,5.5,2.466,
981,18,car,4.6,2.073,
981,22,car,7.0,3.138,
981,29,car,4.5,2.011,
981,39,car,4.5,1.992,
981,47,car,1.6,0.733,
981,62,car,5.4,2.394,
981,74,truck,1.2,0.532,
981,90,car,1.7,0.768,
981,99,car,10.8,4.812,
981,121,car,11.4,5.091,
981,123,truck,17.1,7.651,
981,127,car,13.9,6.221,
982,14,car,5.3,2.353,
982,18,car,4.7,2.091,
982,22,car,8.5,3.789,
982,29,car,4.9,2.181,
982,39,car,4.5,2.021,
982,47,car,1.8,0.79,
982,62,car,5.5,2.451,
982,74,truck,1.0,0.448,
982,90,car,1.9,0.833,
982,99,car,10.7,4.784,
982,121,car,11.1,4.978,
982,123,truck,17.0,7.619,
982,127,car,14.2,6.328,
983,14,car,5.3,2.354,
983,18,car,4.6,2.066,
983,22,car,8.6,3.836,
983,29,car,4.9,2.184,
983,39,car,4.6,2.05,
983,47,car,1.8,0.801,
983,62,car,5.7,2.538,
983,74,truck,1.1,0.495,
983,90,car,1.7,0.768,
983,99,car,11.5,5.144,
983,121,car,11.0,4.91,
983,123,truck,17.0,7.619,
983,127,car,13.5,6.053,
984,14,car,5.3,2.362,
984,18,car,4.6,2.075,
984,22,car,8.7,3.885,
984,29,car,5.1,2.3,
984,39,car,4.4,1.989,
984,47,car,1.9,0.828,
984,62,car,5.8,2.582,
984,74,truck,1.1,0.472,
984,90,car,1.6,0.735,
984,99,car,12.3,5.483,
984,121,car,10.8,4.807,
984,123,truck,17.1,7.651,
984,127,car,13.1,5.857,
985,14,car,5.1,2.287,
985,18,car,4.6,2.066,
985,22,car,8.9,3.965,
985,29,car,5.3,2.376,
985,39,car,4.4,1.978,
985,47,car,1.9,0.862,
985,62,car,5.5,2.454,
985,74,truck,1.2,0.539,
985,90,car,1.6,0.7,
985,99,car,11.5,5.162,
985,121,car,10.7,4.774,
985,123,truck,17.0,7.619,
985,127,car,12.7,5.679,
986,14,car,5.4,2.405,
986,18,car,4.6,2.066,
986,22,car,9.6,4.306,
986,29,car,5.8,2.608,
986,39,car,4.0,1.81,
986,47,car,2.0,0.905,
986,62,car,5.4,2.43,
986,74,truck,1.3,0.591,
986,90,car,1.7,0.749,
986,99,car,11.4,5.079,
986,121,car,10.5,4.679,
986,123,truck,17.0,7.619,
986,127,car,13.5,6.052,
987,14,car,5.0,2.254,
987,18,car,4.6,2.075,
987,22,car,9.8,4.38,
987,29,car,6.0,2.685,
987,39,car,4.2,1.871,
987,47,car,1.9,0.852,
987,62,car,5.3,2.362,
987,74,truck,1.3,0.599,
987,90,car,1.6,0.734,
987,99,car,10.0,4.448,
987,121,car,10.3,4.622,
987,123,truck,17.1,7.651,
987,127,car,12.3,5.479,
988,14,car,4.9,2.185,
988,18,car,4.6,2.066,
988,22,car,10.0,4.453,
988,29,car,5.7,2.546,
988,39,car,4.1,1.849,
988,47,car,1.9,0.854,
988,62,car,5.5,2.45,
988,74,truck,1.4,0.616,
988,90,car,1.6,0.709,
988,99,car,9.1,4.062,
988,121,car,10.5,4.7,
988,123,truck,17.0,7.619,
988,127,car,11.0,4.935,
989,14,car,5.1,2.271,
989,18,car,4.6,2.075,
989,22,truck,9.2,4.091,
989,29,car,5.4,2.41,
989,39,car,4.2,1.892,
989,47,car,1.8,0.784,
989,62,car,5.6,2.51,
989,74,truck,29.1,12.988,
989,90,car,1.4,0.613,
989,99,car,8.3,3.703,
989,121,car,10.5,4.69,
989,123,truck,17.1,7.651,
989,127,car,10.4,4.638,
990,14,car,5.0,2.254,
990,18,car,4.6,2.075,
990,22,truck,9.3,4.143,
990,29,car,5.4,2.403,
990,39,car,4.1,1.814,
990,47,car,2.4,1.073,
990,62,car,5.4,2.426,
990,74,truck,43.0,19.219,
990,90,car,1.5,0.682,
990,99,car,6.8,3.038,
990,121,car,9.5,4.255,
990,127,car,10.4,4.638,
991,14,car,5.0,2.237,
991,18,car,4.6,2.066,
991,22,truck,9.2,4.107,
991,29,car,5.2,2.303,
991,39,car,4.2,1.86,
991,47,car,2.6,1.144,
991,62,car,5.5,2.447,
991,74,truck,48.0,21.477,
991,90,car,1.4,0.618,
991,99,car,6.3,2.826,
991,121,car,9.3,4.136,
991,127,car,10.3,4.618,
992,14,car,5.0,2.246,
992,22,car,9.4,4.197,
992,29,car,5.1,2.286,
992,39,car,4.1,1.838,
992,47,car,2.5,1.139,
992,62,car,5.8,2.608,
992,74,truck,67.1,29.98,
992,90,car,1.4,0.606,
992,99,car,6.8,3.048,
992,121,car,9.5,4.244,
992,127,car,10.4,4.638,
993,14,car,5.0,2.237,
993,22,car,9.3,4.149,
993,29,car,4.6,2.07,
993,39,car,4.1,1.846,
993,47,car,2.7,1.189,
993,62,car,6.0,2.676,
993,74,truck,69.4,31.02,
993,90,car,1.1,0.51,
993,99,car,6.5,2.893,
993,121,car,9.6,4.271,
993,127,car,10.3,4.618,
993,128,truck,18.6,8.296,
994,14,car,5.0,2.237,
994,22,car,9.6,4.292,
994,29,car,4.4,1.949,
994,39,car,4.0,1.796,
994,47,car,2.8,1.238,
994,62,car,6.0,2.701,
994,74,truck,71.8,32.081,
994,90,car,1.0,0.463,
994,99,car,7.6,3.392,
994,121,car,9.2,4.094,
994,127,car,10.3,4.618,
994,128,truck,15.1,6.771,
995,14,car,5.0,2.246,
995,22,car,9.0,4.042,
995,29,car,4.5,2.019,
995,39,car,4.1,1.823,
995,47,car,2.8,1.254,
995,62,car,6.0,2.665,
995,74,truck,74.2,33.156,
995,90,car,1.1,0.494,
995,99,car,7.6,3.4,
995,121,car,9.3,4.173,
995,127,car,10.4,4.638,
995,128,truck,12.7,5.687,
996,14,car,5.0,2.237,
996,22,car,8.2,3.661,
996,29,car,4.9,2.18,
996,39,car,4.7,2.106,
996,47,car,2.9,1.304,
996,62,car,6.2,2.762,
996,74,truck,48.9,21.882,
996,90,car,1.3,0.578,
996,99,car,7.1,3.184,
996,121,car,9.7,4.35,
996,127,car,10.3,4.618,
996,128,truck,11.8,5.256,
997,14,car,5.0,2.237,
997,22,car,8.7,3.883,
997,29,car,5.0,2.216,
997,39,car,4.9,2.197,
997,47,car,2.3,1.046,
997,62,car,6.2,2.781,
997,74,truck,37.2,16.638,
997,90,car,1.2,0.531,
997,99,car,6.8,3.047,
997,121,car,9.6,4.28,
997,127,car,10.3,4.618,
997,128,truck,11.9,5.332,
998,14,car,5.0,2.246,
998,22,car,8.9,3.971,
998,29,car,5.4,2.408,
998,39,car,4.9,2.198,
998,47,car,2.2,0.992,
998,62,car,6.6,2.965,
998,74,truck,34.6,15.446,
998,90,car,1.3,0.574,
998,99,car,6.2,2.751,
998,121,car,8.7,3.903,
998,128,truck,43.4,19.424,
998,129,truck,33.9,15.175,
999,14,car,5.0,2.237,
999,22,car,8.5,3.785,
999,29,car,5.4,2.417,
999,39,car,4.8,2.142,
999,47,car,2.4,1.074,
999,62,car,6.6,2.939,
999,74,truck,17.8,7.978,
999,90,car,1.3,0.563,
999,99,car,5.1,2.264,
999,121,car,8.8,3.926,
999,128,truck,42.1,18.802,
999,129,truck,62.8,28.065,
1000,22,car,8.5,3.816,
1000,29,car,5.7,2.531,
1000,39,car,4.8,2.164,
1000,47,car,2.3,1.01,
1000,62,car,6.3,2.796,
1000,74,truck,17.9,8.012,
1000,90,car,1.2,0.545,
1000,99,car,4.6,2.062,
1000,121,car,8.9,3.992,
1000,128,truck,44.2,19.771,
1000,129,truck,55.4,24.784,
1001,22,car,8.1,3.633,
1001,29,car,6.2,2.765,
1001,39,car,4.6,2.067,
1001,47,car,2.3,1.009,
1001,62,car,6.1,2.723,
1001,74,truck,17.9,8.012,
1001,90,car,1.6,0.726,
1001,99,car,3.6,1.613,
1001,121,car,9.4,4.196,
1001,128,truck,47.6,21.29,
1001,129,truck,48.5,21.678,
1002,22,car,8.9,3.976,
1002,29,car,6.2,2.774,
1002,39,car,4.6,2.057,
1002,47,car,2.2,1.0,
1002,62,car,6.2,2.778,
1002,74,truck,17.8,7.978,
1002,90,car,1.7,0.763,
1002,99,car,4.3,1.93,
1002,121,car,8.2,3.649,
1002,128,truck,51.2,22.877,
1002,129,truck,41.0,18.341,
1003,22,car,10.9,4.877,
1003,29,car,5.9,2.632,
1003,39,car,4.0,1.771,
1003,47,car,2.3,1.011,
1003,62,car,6.4,2.868,
1003,74,truck,17.9,8.012,
1003,90,car,1.6,0.697,
1003,99,car,6.5,2.883,
1003,121,car,7.7,3.428,
1003,128,truck,54.3,24.266,
1003,129,truck,39.6,17.685,
1004,22,car,10.4,4.644,
1004,29,car,5.8,2.61,
1004,39,car,4.1,1.824,
1004,47,car,2.2,1.003,
1004,62,car,6.7,2.99,
1004,74,truck,17.8,7.978,
1004,90,car,1.5,0.666,
1004,99,car,6.8,3.046,
1004,121,car,7.7,3.445,
1004,128,truck,56.4,25.219,
1004,129,truck,37.6,16.819,
1005,22,car,10.4,4.644,
1005,29,car,5.6,2.487,
1005,39,car,4.0,1.807,
1005,47,car,2.1,0.949,
1005,62,car,6.5,2.889,
1005,74,truck,17.8,7.978,
1005,90,car,1.1,0.505,
1005,99,car,7.9,3.552,
1005,121,car,8.6,3.829,
1005,128,truck,28.3,12.669,
1005,129,truck,38.5,17.219,
1006,22,car,10.8,4.825,
1006,29,car,5.6,2.488,
1006,39,car,4.4,1.961,
1006,47,car,2.1,0.922,
1006,62,car,6.4,2.851,
1006,74,truck,17.9,8.012,
1006,90,car,1.1,0.472,
1006,99,car,8.2,3.671,
1006,121,car,7.7,3.448,
1006,128,truck,28.5,12.723,
1006,129,truck,25.7,11.49,
1007,22,car,10.9,4.883,
1007,29,car,5.4,2.412,
1007,39,car,4.2,1.868,
1007,47,car,2.2,0.967,
1007,62,car,6.5,2.919,
1007,74,truck,17.8,7.978,
1007,90,car,1.1,0.477,
1007,99,car,8.1,3.612,
1007,121,car,7.5,3.353,
1007,128,truck,28.3,12.669,
1007,129,truck,25.2,11.262,
1008,22,car,11.6,5.165,
1008,29,car,5.1,2.276,
1008,39,car,4.8,2.147,
1008,47,car,2.3,1.046,
1008,62,car,6.7,2.984,
1008,90,car,0.6,0.257,
1008,99,car,8.1,3.62,
1008,121,car,7.3,3.253,
1008,128,truck,28.3,12.669,
1008,129,truck,26.6,11.904,
1009,22,car,11.6,5.196,
1009,29,car,5.4,2.431,
1009,39,car,4.7,2.088,
1009,47,car,2.5,1.1,
1009,62,car,7.1,3.193,
1009,90,car,0.3,0.141,
1009,99,car,7.7,3.448,
1009,121,car,8.5,3.808,
1009,128,truck,28.5,12.723,
1009,129,truck,30.5,13.631,
1010,22,car,10.3,4.601,
1010,29,car,5.8,2.594,
1010,39,car,5.0,2.219,
1010,47,car,2.4,1.092,
1010,62,car,7.2,3.236,
1010,90,car,0.3,0.12,
1010,99,car,5.8,2.571,
1010,121,car,9.3,4.161,
1010,128,truck,28.3,12.669,
1010,129,truck,30.4,13.573,
1011,22,truck,11.5,5.136,
1011,29,car,6.2,2.775,
1011,39,car,4.5,2.027,
1011,47,car,2.6,1.18,
1011,62,car,7.1,3.169,
1011,90,car,0.3,0.13,
1011,99,car,5.6,2.526,
1011,121,car,9.0,4.031,
1011,128,truck,28.5,12.723,
1011,129,truck,30.5,13.631,
1012,22,truck,11.6,5.204,
1012,29,car,6.7,3.007,
1012,39,car,5.3,2.376,
1012,47,car,2.9,1.314,
1012,62,car,6.7,3.004,
1012,90,car,0.3,0.124,
1012,99,car,5.4,2.409,
1012,121,car,8.5,3.808,
1012,128,truck,28.5,12.723,
1012,129,truck,30.5,13.631,
1013,22,truck,11.7,5.25,
1013,29,car,7.2,3.209,
1013,39,car,5.3,2.364,
1013,47,car,3.0,1.363,
1013,62,car,6.4,2.861,
1013,90,car,0.7,0.315,
1013,99,car,5.0,2.243,
1013,121,car,8.8,3.952,
1013,128,truck,28.3,12.669,
1013,129,truck,30.4,13.573,
1014,22,truck,12.4,5.522,
1014,29,car,7.5,3.34,
1014,39,car,5.5,2.448,
1014,47,car,3.1,1.388,
1014,62,car,6.8,3.032,
1014,90,car,0.9,0.39,
1014,99,car,4.7,2.088,
1014,121,car,8.5,3.799,
1014,129,truck,30.5,13.631,
1015,22,truck,12.3,5.5,
1015,29,car,7.4,3.324,
1015,39,car,4.8,2.142,
1015,47,car,3.0,1.341,
1015,62,car,7.3,3.272,
1015,90,car,1.0,0.442,
1015,99,car,4.8,2.157,
1015,121,car,8.0,3.554,
1015,129,truck,30.4,13.573,
1016,22,truck,12.5,5.581,
1016,29,car,7.5,3.371,
1016,39,car,5.1,2.273,
1016,47,car,3.0,1.332,
1016,62,car,7.3,3.262,
1016,90,car,1.1,0.483,
1016,99,car,5.1,2.262,
1016,121,car,7.5,3.338,
1016,129,truck,30.4,13.573,
1017,22,truck,13.0,5.827,
1017,29,car,7.7,3.426,
1017,39,car,5.0,2.229,
1017,47,car,3.6,1.592,
1017,62,car,6.9,3.097,
1017,90,car,1.4,0.636,
1017,99,car,5.3,2.356,
1017,121,car,7.1,3.196,
1017,129,truck,30.5,13.631,
1018,22,truck,12.4,5.549,
1018,29,car,7.6,3.376,
1018,39,car,5.1,2.277,
1018,47,car,3.8,1.717,
1018,62,car,6.9,3.078,
1018,90,car,1.4,0.629,
1018,99,car,5.5,2.465,
1018,121,car,8.4,3.748,
1019,22,truck,12.4,5.56,
1019,29,car,7.5,3.336,
1019,39,car,4.7,2.111,
1019,47,car,3.8,1.719,
1019,62,car,7.5,3.372,
1019,90,car,1.4,0.636,
1019,99,car,5.0,2.216,
1019,121,car,8.9,3.993,
1020,22,truck,12.6,5.621,
1020,29,car,7.3,3.251,
1020,39,car,4.7,2.12,
1020,47,car,3.8,1.689,
1020,62,car,8.2,3.665,
1020,90,car,1.1,0.51,
1020,99,car,4.9,2.175,
1020,121,car,8.9,4.0,
1021,22,truck,11.9,5.335,
1021,29,car,7.5,3.345,
1021,39,car,4.9,2.207,
1021,47,car,3.8,1.709,
1021,62,car,8.3,3.716,
1021,90,car,1.1,0.505,
1021,99,car,4.9,2.208,
1021,121,car,9.4,4.187,
